attendance_consistency,task_completion,task_delay_rate,productive_hours,experience,project_complexity,feedback_score,role,performance_percentage,efficiency_score,exp_productivity
56.26,43.68,74.64,4.26,5,2,2.25,Team Lead,50.81,-30.96,6.39
98.26,87.12,13.73,9.23,2,2,4.89,Team Lead,100.0,73.39,11.076
94.47,82.15,2.67,8.06,8,2,4.59,HR,100.0,79.48,14.508000000000001
94.75,99.95,21.89,9.59,5,1,4.63,Employee,100.0,78.06,14.385
77.21,70.1,35.31,7.88,12,5,2.97,Manager,100.0,34.78999999999999,17.336000000000002
98.58,99.03,22.93,9.32,2,4,4.17,Employee,100.0,76.1,11.184
60.34,42.47,83.64,5.88,13,4,1.74,Manager,67.19,-41.17,13.524
74.52,68.64,37.69,6.01,1,3,2.85,Manager,72.01,30.950000000000003,6.611000000000001
83.44,78.43,41.2,6.9,5,4,3.52,HR,90.21,37.230000000000004,10.350000000000001
78.75,72.35,39.88,7.26,3,2,3.05,HR,86.98,32.46999999999999,9.438
92.58,81.73,18.81,9.14,12,3,4.34,Team Lead,100.0,62.92,20.108000000000004
94.82,99.22,8.07,8.53,2,5,4.57,Employee,100.0,91.15,10.235999999999999
77.34,73.48,52.29,6.6,3,1,3.83,Manager,87.06,21.190000000000005,8.58
91.84,89.95,11.24,8.16,5,3,4.78,Employee,100.0,78.71000000000001,12.24
72.74,66.84,55.51,6.01,5,1,3.44,Manager,82.38,11.330000000000005,9.015
56.13,55.35,75.2,5.27,1,5,1.71,HR,42.52,-19.85,5.797
61.09,42.6,73.66,5.55,14,2,1.15,HR,70.82,-31.059999999999995,13.319999999999999
73.47,72.87,51.11,7.88,3,5,2.71,HR,78.97,21.760000000000005,10.244
63.13,46.03,62.18,4.83,12,3,1.98,HR,69.2,-16.15,10.626000000000001
94.81,93.52,17.64,9.26,14,4,4.9,Employee,100.0,75.88,22.224
72.12,76.04,49.37,7.94,6,1,3.87,Manager,100.0,26.67000000000001,12.704
58.87,52.76,67.98,4.41,11,3,1.4,HR,62.01,-15.220000000000006,9.261000000000001
84.22,78.75,36.08,6.42,12,1,3.18,Manager,100.0,42.67,14.124
73.19,68.24,52.12,6.67,4,5,3.19,HR,75.63,16.119999999999997,9.338
98.07,80.58,15.98,9.75,8,3,4.12,Manager,100.0,64.6,17.55
90.73,81.09,7.6,8.1,11,1,4.15,HR,100.0,73.49000000000001,17.01
81.64,72.83,41.9,6.34,1,2,3.88,HR,82.97,30.93,6.974
98.36,94.89,13.85,8.78,6,4,4.1,Employee,100.0,81.04,14.048
84.74,70.24,42.53,7.36,12,2,3.72,Employee,100.0,27.709999999999994,16.192000000000004
71.95,77.29,49.04,7.6,3,1,2.62,HR,86.46,28.250000000000007,9.879999999999999
68.25,42.77,87.43,5.5,3,5,1.09,Team Lead,41.35,-44.660000000000004,7.15
77.66,77.16,43.34,7.77,3,5,3.38,Employee,85.66,33.81999999999999,10.100999999999999
80.24,70.5,48.71,6.07,2,1,3.68,HR,82.22,21.79,7.284
69.99,60.1,63.63,4.0,14,3,1.74,Team Lead,73.53,-3.530000000000001,9.6
71.61,70.29,51.96,6.69,9,3,2.97,Team Lead,88.91,18.330000000000005,12.711
98.73,95.37,18.29,9.94,14,5,4.92,HR,100.0,77.08000000000001,23.855999999999998
58.55,43.54,75.91,5.6,5,4,2.46,Employee,54.84,-32.37,8.399999999999999
67.38,40.76,71.42,5.12,13,1,1.79,Employee,73.36,-30.660000000000004,11.776
64.34,54.57,64.3,4.89,7,4,1.53,Manager,57.71,-9.729999999999997,8.312999999999999
56.61,41.45,73.78,4.09,3,3,2.25,HR,43.55,-32.33,5.317
77.88,72.46,46.85,6.79,4,1,2.72,Team Lead,85.37,25.609999999999992,9.506
63.63,46.34,86.51,5.12,5,5,1.28,Manager,44.52,-40.17,7.68
62.15,64.58,85.23,4.07,4,4,1.99,Team Lead,48.16,-20.650000000000006,5.698
75.37,79.84,40.55,7.34,5,4,2.65,Manager,86.64,39.290000000000006,11.01
70.63,68.45,55.94,7.64,8,1,2.61,Team Lead,92.27,12.510000000000005,13.751999999999999
87.65,81.07,5.4,8.77,8,2,4.23,HR,100.0,75.66999999999999,15.786
91.53,93.51,13.2,8.21,10,1,4.6,HR,100.0,80.31,16.42
52.57,54.27,89.43,4.84,3,1,2.07,Team Lead,50.08,-35.160000000000004,6.292
88.39,96.94,12.86,8.28,9,2,4.66,HR,100.0,84.08,15.731999999999998
61.78,54.41,61.97,4.5,13,2,1.86,HR,73.15,-7.560000000000002,10.35
60.9,45.53,65.54,5.89,10,3,2.02,HR,69.31,-20.010000000000005,11.78
60.05,59.19,88.85,4.53,3,1,1.18,HR,47.59,-29.659999999999997,5.889
69.56,63.77,72.68,5.06,12,1,1.04,Employee,74.49,-8.910000000000004,11.132
75.01,68.75,36.28,6.8,8,2,2.79,Team Lead,92.09,32.47,12.24
95.93,99.7,12.82,9.63,12,4,4.3,Team Lead,100.0,86.88,21.186000000000003
97.78,89.82,8.64,9.92,8,2,4.22,Employee,100.0,81.17999999999999,17.856
85.91,82.82,6.67,9.92,12,2,4.02,HR,100.0,76.14999999999999,21.824
51.14,45.06,67.67,4.33,8,5,2.05,HR,50.67,-22.61,7.7940000000000005
66.64,42.73,81.7,4.74,12,4,1.07,Employee,58.19,-38.970000000000006,10.428
98.6,94.36,1.07,9.16,4,2,4.48,Manager,100.0,93.29,12.824
86.42,97.87,9.0,9.6,10,4,4.95,Team Lead,100.0,88.87,19.2
71.46,73.3,39.82,7.06,14,2,3.04,Team Lead,100.0,33.48,16.944
96.0,85.59,3.25,8.86,14,4,4.43,Manager,100.0,82.34,21.264
68.98,42.84,65.83,4.88,1,5,1.66,Team Lead,41.62,-22.989999999999995,5.368
95.05,97.08,28.45,9.99,9,5,4.86,Manager,100.0,68.63,18.980999999999998
82.84,68.61,54.74,6.97,1,4,3.39,Manager,76.11,13.869999999999997,7.667000000000001
72.98,66.71,44.51,7.43,5,2,3.16,HR,88.31,22.199999999999996,11.145
71.41,68.2,50.57,6.42,4,2,3.82,Manager,83.4,17.630000000000003,8.988
96.79,82.03,24.75,9.26,8,1,4.75,Team Lead,100.0,57.28,16.668
74.77,79.62,56.48,7.34,5,1,2.88,Employee,90.4,23.140000000000008,11.01
72.09,66.15,47.82,6.57,4,1,3.34,Manager,83.88,18.330000000000005,9.198
57.54,42.42,71.75,5.94,4,4,1.68,HR,50.85,-29.33,8.316
90.56,94.92,5.18,9.21,10,4,4.29,Employee,100.0,89.74000000000001,18.42
60.92,50.96,60.09,4.02,6,1,1.3,Team Lead,55.09,-9.130000000000003,6.4319999999999995
63.56,60.2,78.71,4.51,11,1,2.02,Team Lead,70.87,-18.50999999999999,9.471
55.79,59.0,78.17,5.92,14,1,1.76,Manager,80.4,-19.17,14.208
64.93,61.17,71.29,4.59,9,3,2.33,Employee,66.96,-10.120000000000005,8.721
60.39,41.54,74.28,5.08,2,4,1.75,HR,42.88,-32.74,6.096
66.08,41.27,63.51,4.17,5,5,1.85,HR,46.26,-22.239999999999995,6.255
75.97,77.89,59.15,7.08,8,4,3.44,Employee,91.13,18.740000000000002,12.744
77.93,73.0,41.47,6.37,12,1,2.62,HR,100.0,31.53,14.014000000000001
71.34,79.34,38.51,6.45,8,4,2.89,Team Lead,88.64,40.830000000000005,11.610000000000001
73.61,67.09,33.32,7.93,14,2,2.53,Employee,100.0,33.77,19.032
72.66,73.38,43.81,7.95,2,5,2.77,Team Lead,79.02,29.569999999999993,9.54
80.85,76.38,57.5,6.69,6,3,3.94,Manager,90.8,18.879999999999995,10.704
79.09,70.96,59.5,6.02,10,3,3.32,HR,89.85,11.459999999999994,12.04
56.01,53.53,87.07,4.1,7,1,1.32,Manager,51.77,-33.53999999999999,6.969999999999999
96.28,85.58,14.93,9.88,7,1,4.87,Team Lead,100.0,70.65,16.796
94.15,98.9,5.76,8.96,5,4,4.05,Team Lead,100.0,93.14,13.440000000000001
59.66,43.52,61.45,4.04,4,3,2.09,HR,48.37,-17.93,5.656
71.26,72.07,42.19,6.01,12,3,3.78,HR,97.94,29.879999999999995,13.222000000000001
68.82,44.57,73.26,5.19,6,5,1.09,HR,49.31,-28.690000000000005,8.304
64.34,44.02,72.08,4.89,9,3,1.61,Team Lead,59.35,-28.059999999999995,9.290999999999999
94.0,99.36,13.29,8.96,3,4,4.93,HR,100.0,86.07,11.648000000000001
87.82,84.86,27.53,9.96,6,2,4.23,Manager,100.0,57.33,15.936000000000002
70.57,68.65,59.73,6.84,5,3,3.89,Employee,83.91,8.920000000000009,10.26
68.4,48.66,70.41,5.48,11,3,1.68,Team Lead,69.38,-21.75,11.508000000000001
78.28,75.39,52.44,6.41,5,2,3.9,Team Lead,89.25,22.950000000000003,9.615
81.28,76.85,33.13,6.18,1,4,3.98,HR,81.56,43.71999999999999,6.798
54.94,55.84,65.73,4.95,11,2,1.58,Manager,67.97,-9.89,10.395000000000001
76.74,78.72,44.78,6.77,6,1,2.82,HR,91.79,33.94,10.832
52.39,49.61,74.99,5.81,4,1,1.95,Employee,57.77,-25.379999999999995,8.133999999999999
90.53,94.83,5.35,9.18,5,2,4.02,HR,100.0,89.48,13.77
78.5,66.29,52.05,7.87,5,4,3.34,Manager,87.14,14.240000000000009,11.805
78.27,77.31,38.02,7.98,10,1,3.5,HR,100.0,39.29,15.96
78.42,76.56,44.81,7.05,10,4,3.14,Employee,96.55,31.75,14.1
98.84,96.45,21.53,8.12,4,3,4.21,HR,100.0,74.92,11.367999999999999
91.39,98.39,16.14,9.45,6,3,4.66,HR,100.0,82.25,15.12
90.61,87.59,26.1,8.07,3,4,4.76,Team Lead,100.0,61.49,10.491000000000001
99.79,86.04,15.92,8.55,6,4,4.23,Manager,100.0,70.12,13.680000000000001
91.44,95.48,22.28,9.85,13,5,4.62,HR,100.0,73.2,22.654999999999998
76.06,71.69,38.6,7.73,10,4,3.38,Team Lead,100.0,33.089999999999996,15.46
86.43,98.66,11.5,8.79,1,4,4.24,HR,100.0,87.16,9.669
94.39,86.81,2.32,9.86,13,1,4.19,Manager,100.0,84.49000000000001,22.677999999999997
62.94,45.47,82.75,4.17,2,3,1.73,Employee,40.37,-37.28,5.004
77.49,77.69,56.31,7.06,2,5,2.8,Team Lead,74.7,21.379999999999995,8.472
57.06,49.01,75.19,5.95,13,3,1.8,Employee,72.69,-26.18,13.684999999999999
85.4,91.12,22.64,8.13,3,2,4.91,Employee,100.0,68.48,10.569
52.18,53.57,62.91,5.27,8,2,1.23,HR,61.06,-9.339999999999996,9.485999999999999
68.66,51.51,64.91,5.92,3,3,1.77,Manager,58.08,-13.399999999999999,7.696
79.69,77.19,39.06,6.56,8,2,3.67,Team Lead,98.43,38.129999999999995,11.808
83.18,76.26,47.57,7.49,2,4,3.05,Manager,82.85,28.690000000000005,8.988
86.42,95.6,26.29,9.06,3,1,4.02,Manager,100.0,69.31,11.778
90.14,84.92,7.36,9.95,9,3,4.34,HR,100.0,77.56,18.904999999999998
58.3,45.15,83.47,5.41,5,4,2.09,HR,50.88,-38.32,8.115
62.58,53.0,89.12,5.39,1,4,2.42,Manager,46.76,-36.120000000000005,5.929
68.57,51.12,66.63,4.13,8,4,1.39,HR,54.74,-15.509999999999998,7.434
92.57,88.64,7.87,8.94,3,4,4.45,Team Lead,100.0,80.77,11.622
53.62,55.48,76.67,4.88,9,2,1.82,Team Lead,62.24,-21.190000000000005,9.272
85.36,93.24,7.52,9.42,7,1,4.93,Team Lead,100.0,85.72,16.014
63.16,63.04,71.53,5.7,7,4,2.28,Team Lead,66.3,-8.490000000000002,9.69
97.57,91.09,9.41,8.26,3,3,4.44,Team Lead,100.0,81.68,10.738
88.19,98.18,18.47,9.5,12,3,4.86,Team Lead,100.0,79.71000000000001,20.900000000000002
92.37,84.84,23.8,9.21,13,5,4.12,Team Lead,100.0,61.040000000000006,21.183
99.49,82.61,11.16,8.05,1,5,4.22,HR,100.0,71.45,8.855000000000002
98.62,86.09,16.3,8.04,9,2,4.52,Manager,100.0,69.79,15.275999999999998
83.93,76.62,44.21,6.64,6,2,2.73,Employee,89.97,32.410000000000004,10.624
52.5,64.65,67.45,4.03,8,2,1.56,Employee,58.97,-2.799999999999997,7.2540000000000004
65.66,56.77,77.94,4.38,4,2,1.33,Manager,50.44,-21.169999999999995,6.132
68.56,50.19,87.89,5.81,10,2,1.96,Team Lead,69.46,-37.7,11.62
87.36,86.31,25.73,9.75,11,4,4.2,Manager,100.0,60.58,20.475
59.06,46.32,84.31,4.06,1,1,2.04,Employee,42.26,-37.99,4.466
98.86,96.34,5.75,8.26,6,4,4.86,Employee,100.0,90.59,13.216000000000001
93.08,85.34,20.51,8.27,3,3,4.1,Team Lead,100.0,64.83,10.751
71.09,70.24,45.19,7.3,12,2,3.04,Team Lead,100.0,25.049999999999997,16.060000000000002
88.83,87.22,17.15,9.69,3,1,4.01,Employee,100.0,70.07,12.597
71.13,69.21,35.24,7.63,5,4,3.64,HR,89.86,33.96999999999999,11.445
63.79,56.97,82.96,4.09,6,5,1.39,HR,45.82,-25.989999999999995,6.5440000000000005
71.16,73.45,56.22,6.12,10,1,3.9,Employee,96.68,17.230000000000004,12.24
64.24,45.4,87.78,5.68,9,5,1.05,HR,53.76,-42.38,10.792
87.34,89.26,6.63,9.48,13,5,4.03,Manager,100.0,82.63000000000001,21.804
71.93,76.35,48.06,6.62,7,4,2.7,Team Lead,83.88,28.289999999999992,11.254
87.71,86.42,29.45,8.18,3,1,4.26,Employee,100.0,56.97,10.634
69.49,54.61,73.38,4.45,6,3,1.98,Employee,57.21,-18.769999999999996,7.120000000000001
59.91,63.1,71.41,5.97,12,2,1.81,HR,78.53,-8.309999999999995,13.134
96.21,90.11,28.92,8.76,12,1,4.11,Team Lead,100.0,61.19,19.272000000000002
66.86,45.89,85.87,5.39,10,1,1.99,Team Lead,68.19,-39.980000000000004,10.78
60.21,57.31,75.34,4.24,12,2,2.23,Manager,69.55,-18.03,9.328000000000001
94.58,89.96,11.15,8.52,1,2,4.08,Employee,100.0,78.80999999999999,9.372
70.61,72.29,45.33,6.27,12,2,2.72,HR,95.2,26.960000000000008,13.794
55.78,53.22,70.98,4.0,10,3,1.87,Manager,59.07,-17.760000000000005,8.0
87.12,97.87,4.33,9.68,6,4,4.69,Team Lead,100.0,93.54,15.488
78.09,77.07,53.92,6.24,6,1,3.77,Team Lead,91.9,23.14999999999999,9.984000000000002
59.28,48.2,72.14,5.65,10,2,1.89,Team Lead,68.53,-23.939999999999998,11.3
68.18,62.16,73.04,5.88,8,1,1.63,Team Lead,72.65,-10.88000000000001,10.584
83.8,69.06,37.88,7.63,2,4,3.0,Manager,83.24,31.18,9.155999999999999
54.81,55.95,71.34,5.25,3,4,1.46,Manager,47.77,-15.39,6.825
70.43,66.17,51.67,7.11,11,4,2.69,Team Lead,90.12,14.5,14.931000000000001
63.63,40.29,85.95,5.59,4,3,1.45,Employee,47.98,-45.660000000000004,7.826
95.21,94.65,14.64,8.25,5,5,4.9,Manager,100.0,80.01,12.375
99.95,92.45,22.58,8.38,5,5,4.53,Employee,100.0,69.87,12.57
99.21,95.44,3.51,9.01,12,4,4.92,Team Lead,100.0,91.92999999999999,19.822000000000003
86.12,88.22,12.21,8.53,13,1,4.66,HR,100.0,76.00999999999999,19.618999999999996
73.37,71.49,41.46,6.31,5,5,2.53,Team Lead,75.67,30.029999999999994,9.465
78.53,66.49,41.56,7.11,1,5,3.35,Employee,75.58,24.929999999999993,7.821000000000001
60.39,42.44,83.4,4.26,1,3,2.41,Employee,40.51,-40.96000000000001,4.686
75.1,73.95,57.75,7.84,3,3,2.93,Team Lead,83.28,16.200000000000003,10.192
70.73,66.91,49.49,6.44,8,1,3.12,Manager,89.69,17.419999999999995,11.592
58.56,46.83,78.73,5.64,13,1,1.78,HR,74.01,-31.900000000000006,12.971999999999998
70.56,72.2,47.42,6.54,14,1,3.1,Manager,100.0,24.78,15.696
96.48,81.38,4.42,9.39,13,2,4.89,HR,100.0,76.96,21.597
85.19,93.87,7.89,8.79,13,3,4.43,Employee,100.0,85.98,20.216999999999995
90.06,82.9,15.38,9.81,13,3,4.67,Manager,100.0,67.52000000000001,22.563
95.08,81.04,3.41,8.01,1,4,5.0,HR,100.0,77.63000000000001,8.811
95.13,92.5,26.9,8.15,13,4,4.29,Manager,100.0,65.6,18.745
84.75,71.56,39.51,7.26,6,3,2.92,Manager,91.66,32.050000000000004,11.616
84.13,69.89,47.58,6.65,1,1,3.59,HR,83.68,22.310000000000002,7.315000000000001
87.12,88.03,17.73,9.53,9,4,4.9,Manager,100.0,70.3,18.107
81.81,67.88,34.82,6.91,10,5,3.5,HR,95.89,33.059999999999995,13.82
50.64,41.39,76.14,4.67,13,1,2.34,HR,68.91,-34.75,10.741
53.26,42.93,76.77,4.6,1,5,2.5,Manager,38.32,-33.839999999999996,5.06
84.58,76.17,52.72,7.92,6,5,3.15,Manager,90.79,23.450000000000003,12.672
58.55,44.46,72.62,4.23,3,5,1.45,Manager,37.89,-28.160000000000004,5.4990000000000006
75.81,67.37,39.73,7.6,12,3,3.12,Team Lead,100.0,27.640000000000008,16.72
72.37,71.67,30.5,7.68,13,3,2.81,Team Lead,100.0,41.17,17.663999999999998
88.24,82.3,2.22,8.69,8,1,4.35,Employee,100.0,80.08,15.642
63.58,51.36,78.53,5.79,1,4,1.55,HR,46.29,-27.17,6.369000000000001
54.1,40.8,73.1,5.32,10,3,2.33,HR,63.43,-32.3,10.64
78.36,68.58,52.86,6.46,3,4,3.42,HR,76.99,15.719999999999999,8.398
79.45,71.03,52.17,7.61,12,2,3.77,Employee,100.0,18.86,16.742
76.06,75.26,40.78,6.44,14,4,3.28,Manager,100.0,34.480000000000004,15.456
74.64,75.48,44.09,7.15,8,5,3.01,HR,89.3,31.39,12.870000000000001
91.18,98.5,12.66,8.44,3,1,4.86,Employee,100.0,85.84,10.972
58.44,57.52,79.43,5.34,5,2,2.32,Manager,60.27,-21.910000000000004,8.01
78.89,65.07,44.28,6.99,9,1,3.16,Team Lead,97.17,20.789999999999992,13.281
61.5,54.48,71.01,5.93,12,4,2.12,HR,73.75,-16.53000000000001,13.046000000000001
51.3,49.44,71.38,4.52,6,5,1.41,Team Lead,45.04,-21.939999999999998,7.231999999999999
92.73,96.22,0.03,9.42,6,5,4.51,Manager,100.0,96.19,15.072000000000001
89.32,81.96,24.16,9.59,3,3,4.08,HR,100.0,57.8,12.467
90.01,82.06,7.95,9.57,1,2,4.98,Employee,100.0,74.11,10.527000000000001
76.12,70.91,47.14,6.52,6,1,3.05,Manager,88.71,23.769999999999996,10.432
76.61,68.83,45.95,6.4,2,3,3.62,Manager,78.74,22.879999999999995,7.68
99.87,98.33,17.6,9.92,12,2,4.56,Manager,100.0,80.72999999999999,21.824
88.59,88.6,24.34,8.15,13,2,4.81,Team Lead,100.0,64.25999999999999,18.745
68.21,50.47,89.7,4.22,11,3,1.28,Team Lead,57.76,-39.230000000000004,8.862
90.24,81.69,25.61,9.41,14,4,4.8,Manager,100.0,56.08,22.584
89.26,89.84,25.3,9.5,5,5,4.08,HR,100.0,64.54,14.25
94.93,80.31,16.17,9.87,8,1,4.68,Employee,100.0,64.14,17.766
76.67,65.36,39.81,7.86,10,1,3.25,Team Lead,100.0,25.549999999999997,15.72
87.92,89.98,24.47,9.37,11,2,4.03,Employee,100.0,65.51,19.677
76.5,70.2,41.82,7.65,7,1,3.07,Team Lead,97.39,28.380000000000003,13.005
64.95,41.2,88.46,5.42,12,4,1.01,Manager,59.07,-47.25999999999999,11.924000000000001
87.52,81.77,6.07,8.21,9,5,4.52,HR,100.0,75.69999999999999,15.599
81.14,76.18,48.02,6.82,2,4,3.08,Employee,79.06,28.160000000000004,8.184
80.2,75.54,58.95,6.91,13,5,3.45,Manager,98.7,16.590000000000003,15.892999999999999
54.14,61.01,86.46,5.15,12,4,2.33,HR,67.93,-25.449999999999996,11.330000000000002
96.44,89.8,10.26,8.83,10,2,4.23,Manager,100.0,79.53999999999999,17.66
89.31,99.66,11.21,9.57,14,5,4.45,HR,100.0,88.44999999999999,22.968
86.2,88.04,19.4,8.7,1,4,4.27,Employee,100.0,68.64000000000001,9.57
90.95,90.33,7.65,8.56,6,1,4.98,HR,100.0,82.67999999999999,13.696000000000002
80.61,71.42,32.07,7.41,12,4,3.35,HR,100.0,39.35,16.302000000000003
60.14,45.82,83.59,5.65,14,1,1.91,HR,75.85,-37.77,13.56
59.29,64.62,72.35,4.59,6,1,1.8,Manager,61.72,-7.72999999999999,7.344
66.15,57.01,87.14,5.79,1,4,1.08,Manager,44.58,-30.130000000000003,6.369000000000001
65.54,58.89,84.48,4.44,11,4,2.09,Employee,63.82,-25.590000000000003,9.324000000000002
92.57,83.53,24.38,9.08,3,2,4.13,Manager,100.0,59.150000000000006,11.804
91.35,92.94,18.53,9.63,10,2,4.41,HR,100.0,74.41,19.26
75.21,78.88,41.1,7.45,2,4,2.99,Manager,82.47,37.779999999999994,8.94
68.14,59.98,63.96,4.02,4,5,2.15,Employee,51.11,-3.980000000000004,5.627999999999999
69.49,52.4,69.92,4.81,3,5,2.02,Team Lead,49.27,-17.520000000000003,6.253
93.9,94.42,19.17,9.86,6,3,4.21,HR,100.0,75.25,15.776
52.62,60.61,70.55,4.36,13,4,2.49,Team Lead,69.47,-9.939999999999998,10.028
85.29,93.27,26.35,8.73,12,4,4.72,Team Lead,100.0,66.91999999999999,19.206000000000003
58.55,58.71,68.47,4.97,1,4,2.41,Team Lead,49.46,-9.759999999999998,5.4670000000000005
69.96,60.37,79.82,5.25,2,2,1.48,Manager,53.27,-19.449999999999996,6.3
60.42,63.05,66.14,4.2,14,1,1.94,Manager,77.5,-3.0900000000000034,10.08
82.76,70.58,51.61,7.22,9,5,3.4,Employee,92.62,18.97,13.717999999999998
89.45,97.41,19.02,8.1,6,5,4.68,Employee,100.0,78.39,12.96
78.68,78.45,56.01,6.84,11,1,2.72,HR,99.8,22.440000000000005,14.364
95.68,88.2,21.41,9.35,3,5,4.01,Team Lead,100.0,66.79,12.155
89.92,86.3,12.69,9.49,13,4,4.87,HR,100.0,73.61,21.826999999999998
62.3,43.2,71.11,5.96,4,1,2.45,Team Lead,62.36,-27.909999999999997,8.344
98.78,86.58,6.36,9.21,3,3,4.88,HR,100.0,80.22,11.973
90.79,99.67,20.38,8.71,1,4,4.21,Team Lead,100.0,79.29,9.581000000000001
53.49,54.31,82.18,5.16,4,5,2.37,Manager,48.86,-27.870000000000005,7.223999999999999
67.39,58.43,82.97,5.03,3,1,1.81,Manager,55.98,-24.54,6.539000000000001
95.04,82.13,14.67,8.89,11,5,4.22,Manager,100.0,67.46,18.669
57.85,63.06,60.72,5.74,4,3,1.12,HR,57.5,2.3400000000000034,8.036
81.41,72.18,47.85,7.2,3,4,2.72,Team Lead,80.05,24.330000000000005,9.360000000000001
70.44,73.04,47.38,6.66,14,4,3.46,HR,100.0,25.660000000000004,15.984
86.5,81.87,23.09,8.76,14,5,4.38,Employee,100.0,58.78,21.023999999999997
70.74,77.44,44.47,6.29,13,3,3.97,Manager,100.0,32.97,14.466999999999999
95.87,88.79,15.81,8.92,12,5,4.94,Employee,100.0,72.98,19.624000000000002
68.55,45.28,62.54,5.08,7,2,2.1,Employee,64.15,-17.259999999999998,8.636
71.29,79.42,36.11,6.7,2,1,2.55,Team Lead,82.67,43.31,8.04
96.85,92.49,10.24,8.05,14,1,4.9,HR,100.0,82.25,19.32
66.22,49.23,67.53,5.72,11,3,1.11,HR,67.98,-18.300000000000004,12.012
95.65,84.91,0.56,8.98,5,2,4.45,Team Lead,100.0,84.35,13.47
83.76,68.56,32.18,7.41,13,4,3.9,Employee,100.0,36.38,17.043
51.07,56.29,79.64,4.36,11,3,1.12,Team Lead,57.13,-23.35,9.156
74.19,69.27,50.45,6.18,9,4,3.38,Employee,87.05,18.819999999999993,11.741999999999999
71.48,75.75,38.5,7.95,11,3,3.17,Manager,100.0,37.25,16.695
78.25,76.99,58.07,7.14,1,3,2.66,Team Lead,76.08,18.919999999999995,7.854
52.55,56.6,86.22,5.32,8,4,1.51,HR,55.07,-29.619999999999997,9.576
88.65,95.91,1.49,9.71,6,1,4.66,Manager,100.0,94.42,15.536000000000001
92.72,95.88,11.97,9.92,9,4,4.47,Team Lead,100.0,83.91,18.848
77.43,73.55,33.41,6.14,4,1,3.74,HR,90.18,40.14,8.595999999999998
68.13,42.21,64.47,4.61,6,3,1.41,Manager,52.88,-22.259999999999998,7.376000000000001
57.37,52.27,62.73,5.08,7,4,1.86,Manager,58.21,-10.459999999999994,8.636
71.82,69.06,33.7,6.28,6,1,3.16,Team Lead,89.14,35.36,10.048000000000002
85.47,80.26,22.18,9.98,14,5,4.78,Manager,100.0,58.080000000000005,23.952
96.02,93.32,19.9,9.67,13,2,4.11,Team Lead,100.0,73.41999999999999,22.241
80.01,73.9,31.48,6.58,14,5,3.41,HR,100.0,42.42,15.792
80.73,66.37,59.01,6.96,9,3,3.66,Team Lead,93.43,7.3600000000000065,13.224
50.14,55.68,66.41,5.76,4,1,1.34,HR,57.5,-10.729999999999997,8.064
87.62,95.57,7.48,8.57,10,3,4.34,Manager,100.0,88.08999999999999,17.14
99.28,98.59,22.4,8.38,7,1,4.67,HR,100.0,76.19,14.246
98.37,80.16,13.62,8.8,13,2,4.9,Employee,100.0,66.53999999999999,20.24
98.26,94.51,9.51,8.17,13,3,4.63,Manager,100.0,85.0,18.790999999999997
76.26,76.18,39.6,7.09,13,5,3.45,Manager,100.0,36.580000000000005,16.307
93.47,95.47,14.19,9.3,12,1,4.48,Employee,100.0,81.28,20.460000000000004
91.38,85.51,7.95,9.07,5,1,4.45,Team Lead,100.0,77.56,13.605
72.0,69.16,37.2,6.6,12,1,2.95,HR,100.0,31.959999999999994,14.52
86.14,87.69,21.3,8.73,13,5,4.25,Employee,100.0,66.39,20.079
71.27,68.5,35.55,6.92,10,2,3.97,HR,100.0,32.95,13.84
91.2,88.65,8.97,8.5,2,5,4.36,Team Lead,100.0,79.68,10.2
97.03,98.69,24.62,8.09,5,5,4.12,Employee,100.0,74.07,12.135
63.35,50.51,61.65,5.75,4,2,1.11,Manager,56.94,-11.14,8.049999999999999
65.96,43.01,78.86,5.94,4,4,1.99,Team Lead,53.27,-35.85,8.316
56.09,53.34,77.13,4.43,11,3,1.44,Employee,59.92,-23.789999999999992,9.302999999999999
73.46,73.34,43.14,7.33,8,5,3.5,Manager,91.9,30.200000000000003,13.194
83.44,65.85,51.89,6.71,3,4,3.36,Employee,78.56,13.959999999999994,8.723
66.3,57.23,67.68,4.54,8,3,1.74,Employee,61.59,-10.45000000000001,8.172
72.52,77.18,30.22,7.06,6,2,3.28,Manager,94.92,46.96000000000001,11.296
54.38,59.68,87.95,5.36,12,5,2.18,Manager,65.65,-28.270000000000003,11.792000000000002
94.3,97.82,17.36,8.2,8,4,4.62,Employee,100.0,80.46,14.76
89.31,99.33,26.25,8.65,3,5,4.67,HR,100.0,73.08,11.245000000000001
68.66,57.69,67.22,4.86,8,2,1.03,Employee,62.48,-9.530000000000001,8.748000000000001
75.26,72.17,42.66,7.87,4,1,3.58,HR,95.18,29.510000000000005,11.017999999999999
69.4,41.08,86.73,5.06,5,4,2.49,Manager,52.05,-45.650000000000006,7.59
68.47,43.73,60.77,5.29,13,4,1.5,Team Lead,70.01,-17.040000000000006,12.167
86.19,93.51,20.2,9.11,10,5,4.39,Employee,100.0,73.31,18.22
82.24,73.44,45.46,6.42,11,3,3.39,Manager,98.57,27.979999999999997,13.482000000000001
75.95,65.61,49.6,7.26,9,3,3.68,Team Lead,95.44,16.009999999999998,13.793999999999999
52.56,52.8,68.37,4.32,5,2,1.64,Team Lead,51.12,-15.570000000000007,6.48
